,mean_R,mean_G,mean_B,mean_gray,var_R,var_G,var_B,var_gray,xcorr_RG_mean,xcorr_RB_mean,xcorr_GB_mean,xcorr_RG_var,xcorr_RB_var,xcorr_GB_var,ssim_RG,ssim_RB,ssim_GB,corner_count,extrema_count,contours_count,im_entropy_mean,im_entropy_var,shannonEntropy,binary_mean,binary_var,frangi_mean,frangi_var,hessian_mean,hessian_var,edge_canny_mean,edge_canny_var,blobs_count,peak_count,edge_sobel_mean,edge_sobel_var,edge_sobel_h_mean,edge_sobel_v_mean,edge_sobel_h_var,edge_sobel_v_var,descs_num,filt_real_1_0_mean,filt_real_1_1_mean,filt_real_1_2_mean,filt_real_1_0_var,filt_real_1_1_var,filt_real_1_2_var,filt_real_5_0_mean,filt_real_5_1_mean,filt_real_5_2_mean,filt_real_5_0_var,filt_real_5_1_var,filt_real_5_2_var,label
10,150.5112317831616,150.7897521581732,125.0965995235001,0.5838356481314639,6420.405973973905,6599.612220858157,10895.473263909393,0.10405559366407732,1466995047.360067,1217032917.1312537,1219285031.2124753,1.6432417361538504e+16,2.7449017703777308e+16,2.846879914870625e+16,0.9740123883959767,0.7406032024075963,0.7497180895263343,10,84,100,0.07971972174388263,0.05529679490785066,15.728311068139536,0.4156533308580092,0.24288563940465144,7.642713561281207e-06,2.6199520783971085e-10,0.15898533385499508,0.13370135508085582,0.03604690739193663,0.03474752785941378,7,27,0.04103064899312717,0.005273807758715598,-0.006202935355212049,-1.4816804781257967e-05,0.008213328617912805,0.005662838586554163,720,0.00056185060361028,0.00033970788656532486,0.0005618506036102818,0.00014134092090080342,3.895726424309498e-05,0.0002533852521915652,0.0023012917880614373,0.0011984260893899343,0.0023012917880614247,0.00010598114444666805,6.071146464765172e-06,0.00012265136481823933,airplanes
11,203.72650397461481,180.53367790899276,164.58824299126567,0.7227940689818406,2785.1178297124466,3185.524275527256,3362.0941546838653,0.04757869546152809,2248624768.3716836,2050017503.988943,1816637465.192319,726621042834115.0,775730950820116.8,990029747552999.0,0.9565027702872785,0.9028257783532734,0.9535371275830112,18,94,93,0.06777654315980305,0.051220833301901185,15.808683870907643,0.885128725179103,0.10167586504191896,7.69093407135696e-06,5.4062447582017e-10,0.1686098696118168,0.1401728911470065,0.021639569498511563,0.021171298530430652,5,17,0.02581335965787746,0.004712765571476271,-0.0004908581069249308,4.8174223662444024e-05,0.007692622141049915,0.003065324813119539,884,0.000695576375377363,0.00042395116601064506,0.000695576375377363,4.496038073350367e-05,5.026785172707066e-05,0.00023052027181020174,0.002849021057091871,0.001483663532932682,0.0028490210570918544,3.1273737431211144e-05,4.268547167614881e-06,6.312095233971266e-05,airplanes
12,164.60456284786642,152.10676600185528,114.03733766233766,0.5961480080327586,7404.315336323277,8121.283852644225,8577.596559284872,0.12044900065063455,1727384973.2099373,1295053393.3538961,1196724927.0292208,1.337351382295518e+16,1.2878582643802058e+16,1.6815078927692146e+16,0.8914525559460676,0.6076667799994852,0.6984549124597015,16,2210,144,0.14933782310533444,0.09918092792666369,15.764709733875575,0.6497130102040817,0.22758601457563254,9.165057654767218e-06,3.875787538616725e-10,0.19597391459383287,0.15755897480652425,0.04146857606679035,0.03974893326578319,11,27,0.04791125212655173,0.009510842257921958,0.0011862652674706244,-6.114980713090785e-20,0.014703885333845758,0.00890736811738137,748,0.0005736993265591947,0.00034963094936080543,0.0005736993265591935,0.00021603281604034904,5.4632689261847245e-05,0.0006065151676289689,0.0023498231390044443,0.0012237007537238384,0.00234982313900443,0.00019408974281475818,6.7888689552558205e-06,0.00033277511481945917,airplanes
13,203.01715815921713,189.09666754826765,165.90516728378736,0.7465986848393152,3288.66242709982,4064.6224326927027,3821.105741614439,0.05929627090046243,2322433458.340915,2037601806.5636406,1897887424.4182756,1388016803942976.5,1243232230272679.2,1599864217354413.5,0.9377105117017669,0.8882338789683586,0.9453360969819741,25,23,34,0.06683484982615165,0.04916098665897952,15.775687684823819,0.8702724147051045,0.1128983389084511,1.0036876906933267e-05,9.056129324069004e-10,0.16932701651192414,0.14064534212053958,0.021455964030679713,0.020995605638193887,5,19,0.026962170643523953,0.004884996201093724,-0.0007273927687975514,-7.689064517634154e-06,0.007798372011356032,0.003425008523090616,884,0.0007184845993459372,0.0004379018802246275,0.0007184845993459324,7.651911223201125e-05,4.830590292663135e-05,0.00022699688477654866,0.0029428511737798276,0.0015325277633350628,0.0029428511737798102,2.421030047967009e-05,3.85393430747731e-06,4.4162913562886935e-05,airplanes
14,96.75455134553546,89.42006871339667,57.28860849258458,0.3476939921208063,2888.6251160701513,3226.7061426257055,3879.7803420573973,0.04742464973770858,707621958.1205785,453350997.18451136,418984706.72197974,1727044183427173.0,1412576990163439.8,1790467256097273.5,0.8814558474467594,0.5803687181356678,0.6317197636206793,16,20,336,0.0004397534953909456,8.093866927013631e-06,16.045604114839737,0.1947327880277299,0.1568119292946771,6.392196181133563e-06,1.4322841473799253e-10,0.061885128945621766,0.05804896774891297,0.056034430057831736,0.05289457270592572,16,32,0.05881411195637405,0.0061293120140182705,0.002723469888682955,-0.0035754534719779907,0.011855154724815934,0.007301467677889567,697,0.00033460115011811484,0.00020127389704896866,0.0003346011501181136,0.0002397819531633777,7.492708478060151e-05,0.00036460878779251036,0.0013704975559247431,0.0007135954901842914,0.0013704975559247364,0.00013411453952322765,1.0043013380296346e-05,0.0001234441037620725,airplanes
15,174.86531805704738,175.5921500179019,163.57781358157297,0.6845939787025923,5939.081246142425,6129.424734296148,7212.920517429862,0.0942726649804297,2058216029.0696385,1917389119.4989855,1925358794.1544933,5259773662122130.0,6941254935325065.0,7453574457894848.0,0.9430155958226585,0.8773442323098887,0.9140114391109903,24,2009,65,0.1398934788324405,0.09169457910398802,15.838661483418228,0.7243853681823607,0.19965120654566645,1.140498021168179e-05,6.532443176331859e-10,0.19151695456846804,0.15482680648439356,0.04391932211481084,0.04199041525978633,16,29,0.04284509703938656,0.006778611746981609,-0.004550717123106552,2.9150145055201628e-19,0.010540059529094533,0.0066678596191630515,748,0.0006588147561613171,0.00040149616737485003,0.000658814756161317,0.00018989752163245326,5.123235218676563e-05,0.0003721358267072818,0.00269844862400357,0.001405251978443463,0.0026984486240035554,0.00013892426543267642,5.5318308844759545e-06,8.234909729925838e-05,airplanes
16,98.4269726039236,104.4998703655691,67.53163080114078,0.3942900765436241,4555.969611544693,3935.63144209422,5250.972762923986,0.06134253270775323,714088473.6572466,461470038.1318382,489942521.7153228,960178258854017.5,1389715093942703.2,1165954701727153.8,0.8630736543386672,0.6377383846202987,0.6329166678559416,13,24,249,0.06797922017580602,0.053899667351061116,15.80799880175523,0.16748768472906403,0.13943556019316167,1.0613240685487457e-05,4.3435120189254315e-10,0.12307689964635485,0.10791836372610251,0.05041338979632991,0.04787187992557321,13,26,0.05531438318692862,0.006571968320229658,0.0011725578200628894,0.0036947420641981333,0.013659350840404845,0.005588921763992872,765,0.00037944260206203723,0.00023233644474620396,0.00037944260206203707,0.00013247300602230383,5.7248274924612174e-05,0.0004816582564394506,0.0015541642895016256,0.0008093875949305242,0.0015541642895016167,0.00011276826412153817,9.520728827486117e-06,0.00014420070249671906,airplanes
17,118.46507537688443,121.5427135678392,80.78044388609715,0.46254806199297144,4148.383621141722,4030.6245016259413,5422.109653850983,0.061976563077146954,1031513320.1306533,685570540.829397,703381174.6582915,1118404384135157.5,1685850303146196.5,1481006685419490.5,0.9258010491669091,0.6692518195720049,0.658747983911318,19,33,338,0.07316183190280982,0.05705082024473556,15.910478740751772,0.2129396984924623,0.16759638329840154,1.064998235320041e-05,4.713720736604862e-10,0.11110780241116391,0.09875220925696666,0.05233109994416527,0.04959255592279906,6,29,0.060491904023955656,0.006398394926151214,0.0023452806680461123,0.0027035128720946777,0.013033884428791675,0.007068637005136183,640,0.000445130249688004,0.0002717808213709498,0.00044513024968800336,0.0001663166965260249,5.815981575418903e-05,0.0004365604906189478,0.0018232152491114598,0.000949489771834927,0.0018232152491114502,0.00013784836559525043,8.882088077367701e-06,0.0001477634222538192,airplanes
18,162.07854967367658,165.1824220449601,156.6421174764322,0.6427729145359667,4963.220631979221,5567.715380645664,7780.676010019557,0.08479330033948479,1845965763.9977956,1750525161.7082524,1784048454.5536187,8066128840748776.0,1.3177070425134458e+16,1.6858618984777132e+16,0.9658828468284244,0.8449800765361748,0.8642800447878451,17,2212,39,0.13755605675998303,0.09005170043674832,15.896705307213319,0.562929659173314,0.24603985799633057,6.761515077293448e-06,2.621468948509258e-10,0.22237079342225644,0.17291526244780026,0.031022480058013054,0.030060085789063242,18,24,0.03323866810783511,0.004943565453321023,-0.003158971934763754,-8.372965522916336e-20,0.0067984975469927485,0.005288272371130301,748,0.0006185685152528621,0.0003769756860787375,0.0006185685152528589,0.00014541140207077627,3.081339212629976e-05,0.00019847655564623782,0.0025336034799246423,0.0013194067402598937,0.0025336034799246254,0.00011164178469220571,4.322572213375582e-06,6.14556758941203e-05,airplanes
19,174.61298894557822,169.83888711734693,149.54714073129253,0.6642758778094572,6557.7577479539605,7905.014114917954,9365.997007130705,0.11767115824232585,2232034882.8960457,1965359290.884779,1911624311.3714924,1.768248363229116e+16,2.0967705938807652e+16,2.753721192380384e+16,0.9308357400693746,0.8081539693822172,0.8778242518964574,22,2817,146,0.16965866681405015,0.10234986370589368,15.963505648705766,0.5989716198979592,0.24020461845477387,9.04755260595442e-06,4.2687979995004715e-10,0.22165551864104133,0.17251530265314433,0.049731611394557826,0.0472583782226585,13,30,0.050864310750012305,0.008802481598424233,0.00043953680951547356,-3.3927414921315106e-20,0.01631866623504723,0.006460459985341955,624,0.00063926175817711,0.0003895868184855873,0.0006392617581771101,0.00017944914842813438,5.3480641944863636e-05,0.0007039040888080468,0.0026183612246061176,0.0013635454306698436,0.0026183612246061024,0.00014602027561124136,6.350759972775407e-06,0.0002760861295078903,airplanes
20,159.31922662420178,161.34903247599286,147.86525438723478,0.6272373267932855,4303.178282237387,4724.455747145738,5880.833666875805,0.07156860342790827,1598116504.8985186,1464563498.8385692,1483222763.1549487,3473535167500980.5,4542226803673257.0,5213323369779837.0,0.9439802671187274,0.8529423281768459,0.9313993767730853,19,3171,208,0.13080881399292282,0.08477548151203516,15.773767324401565,0.3378532709228072,0.2237084382495674,6.2872023559441875e-06,1.4191067135695055e-10,0.1947496480413593,0.15681593560820964,0.041805401405845356,0.0400577098191415,13,27,0.048450372080150045,0.005760032743036509,-0.002118819889743927,-2.5001403182859932e-20,0.008954619182819033,0.00725583401493878,918,0.0006036179390442973,0.0003678643207497212,0.0006036179390442964,0.0001715771347046916,6.932618400353513e-05,0.0002506888104802991,0.0024723672045972238,0.0012875171588571201,0.0024723672045972086,0.0001538688460584169,1.4925600211411851e-05,0.00014424512167493948,airplanes
21,179.30370067136073,140.45976747994106,119.50404453905354,0.5772674339571755,4497.764340325009,8564.260302091014,10146.620673014555,0.10509323827314651,1538045269.3074505,1308578489.5140657,1025091114.5625676,8696010800092619.0,1.1124060646320082e+16,2.759228318229171e+16,0.6855054665727611,0.6150712809203984,0.8314436087466869,6,4282,189,0.12373973454885376,0.0823776638396067,15.64236410203123,0.5128704765023743,0.24983435083460187,6.132608158841616e-06,1.2984837338385865e-10,0.2306431065724621,0.17744073152236436,0.032782053381365646,0.03170739035746695,7,16,0.04013640189755077,0.0035541643620668603,-0.001015547269767576,-9.998733642440414e-20,0.006723836679038373,0.003605322223401648,867,0.000555529723564198,0.0003385578048571327,0.0005555297235641986,6.781543778789327e-05,3.265152352379722e-05,0.0001898109579319934,0.0022754020065965767,0.0011849449876796447,0.002275402006596562,6.49739438559467e-05,8.422629748919477e-06,7.760268878199937e-05,airplanes
22,183.35387051372274,172.75079169598874,158.1704257565095,0.6821674571000815,3443.219462499771,4143.970038078354,4706.774456117113,0.06173136355834107,1800380074.424173,1648425920.9436665,1553099926.919159,3592765064145049.5,4407475612758303.5,5720264941230501.0,0.955242915056447,0.9071991957237084,0.9537200129245931,3,2596,49,0.12831763294044693,0.08223004373632589,15.677205077183604,0.5768296973961998,0.24409719759800835,5.831491941660462e-06,2.531555312487516e-10,0.23096994127378545,0.17761699629698974,0.02807881773399015,0.027290397728651505,5,18,0.02472579050025458,0.003979875910834011,-0.0034196847635605977,2.5392152216972265e-20,0.007015640449389503,0.002155146560121352,816,0.0006564796081938923,0.0004000799339009816,0.0006564796081938888,4.7348632844818e-05,1.194680389387314e-05,0.00021378821069744752,0.002688884058606984,0.001400271107461912,0.002688884058606969,3.662544088522368e-05,2.2384170859854314e-06,6.606235751414232e-05,airplanes
23,163.71002078355963,161.72041256337045,143.37495872423906,0.6306686160327815,3665.084822179705,4526.732040060549,7224.316100397943,0.06716095768586425,1363025403.9608414,1208404727.241206,1193718686.8441234,1947615451986241.5,2921485802997374.0,4806508051305676.0,0.938110061099413,0.7618669650787359,0.8335580326249247,15,3281,153,0.11400520078609501,0.07470676448656279,15.511871671970416,0.32830254647165086,0.2205199844518804,7.034966089370855e-06,2.385977755087381e-10,0.2184480737555927,0.17072147815006297,0.04115921760581163,0.03946513641188907,6,13,0.039694710190846944,0.0052346808107274845,-0.003685941249214952,8.625938850689793e-21,0.008915720537944071,0.004691394954888891,1037,0.0006069200188959514,0.00036987671515207004,0.000606920018895952,0.00010704782265098586,3.234207156953553e-05,0.00029729708227284817,0.002485892239895407,0.0012945604956997134,0.0024858922398953913,0.00010791723653176411,9.11653042098614e-06,0.00010459002551858331,airplanes
24,176.20563046377242,155.96664691065342,143.14286560971996,0.6248738677799761,2812.178341390188,3177.0516509437825,3526.7453028565874,0.047843173994270835,1854773769.1258261,1702271848.6889317,1506748857.4095125,962957322942194.1,1095784137741135.9,1340641147217393.8,0.9598896085677565,0.917448944481066,0.9698580232377975,14,1032,90,0.0678528409770717,0.0492202972156534,15.936792398474356,0.444302859682916,0.2468978285604991,6.004524376213496e-06,3.1802539542424646e-10,0.15737746696325602,0.1326037956851888,0.024937027707808566,0.024315172356908547,4,26,0.027298713928527868,0.004209929749766064,0.0014711055377848298,4.5752015549144124e-05,0.006259393842915283,0.003648738976169818,720,0.0006013434789672435,0.0003662720798629482,0.0006013434789672417,0.00010768569932768412,6.208045838191713e-05,0.00016763585821592534,0.002463051211584198,0.0012826661068453447,0.0024630512115841824,6.046064108530812e-05,5.523945094952332e-06,4.0485233852760455e-05,airplanes
25,118.94576715244801,128.02909775667268,107.58640903880793,0.4887253809675173,7376.878833810526,7136.678914250638,8670.218135246474,0.11116486371400536,930005670.6282299,781509611.8132634,841189837.048862,6519836355388425.0,8156115931271044.0,8280306661354922.0,0.9311140185908333,0.8194809443690206,0.8044828891917666,50,1618,191,0.12444962607181012,0.08642020998471968,15.52411262563732,0.4510725397085312,0.2476061036294268,1.577078306342381e-05,7.310303879155627e-10,0.18763653384184845,0.15241329520634986,0.047077124611102014,0.044860868949452785,19,17,0.06749808059130381,0.01081081387323498,-0.004238491136818246,-7.271806285411211e-20,0.017404542378631652,0.013311102327741714,867,0.00047032182973937513,0.0002866301925339643,0.00047032182973937465,0.0003121133868516622,6.964613802496435e-05,0.0005418797090878908,0.0019263977960874575,0.0010031965367584648,0.0019263977960874469,0.00032474553230090006,1.2657279653907908e-05,0.0002325587187541557,airplanes
26,107.34103081195451,116.92493718592965,97.54175482676541,0.4450620769935851,6920.0585690511525,6797.1581284673575,7651.669176925871,0.10496189764113778,759275815.3790829,633407185.943831,689960724.8913317,3897071760945950.5,4566114860441912.0,4745620097276139.0,0.9326034946720959,0.8367169729885627,0.8218132480735094,42,34,202,0.07943656173778817,0.05379591707857418,15.46682055998465,0.42622652737371064,0.2445574747366581,1.6042843547393107e-05,6.789872956682249e-10,0.1367192959511909,0.11801108815861429,0.05016860618883893,0.04765171714190812,13,20,0.07220428113908758,0.010715740336469657,-0.0047231694722321615,1.1022728451338321e-05,0.018249287083419625,0.013586801567780528,884,0.000428302720813965,0.00026121649794590287,0.00042830272081396346,0.0002967183603921507,7.526345255032857e-05,0.0005195268832537346,0.0017542911369678442,0.0009135707282622466,0.0017542911369678356,0.0003623944341619629,2.0408218054582215e-05,0.00024141449362357332,airplanes
27,147.54856535983006,155.96790510134284,127.91705367750296,0.5966914863475,5542.97604980126,5381.2658633904975,9143.522694735677,0.08600904278215271,1278455348.9079635,1048524960.2108219,1108355347.893293,3589376634700778.0,7605413933789438.0,7722130468946635.0,0.9240806079503634,0.7424868428511305,0.7427973496840836,20,1661,55,0.05493269282204145,0.04052739188340603,15.56130903073539,0.5688159268459517,0.2452643682123327,1.4211484426526326e-05,1.5216245134426494e-09,0.17926323045695777,0.14711371490225766,0.03290492133779746,0.03182218748955082,11,18,0.045480573759052685,0.007208282683736728,-0.00598513765444256,-0.002667173091434795,0.014251201603592596,0.004259393257743826,832,0.000574222339534102,0.00035407190061151187,0.0005742223395340993,7.96060379627195e-05,3.345161388004305e-05,0.0004667635717166273,0.0023519653552029713,0.0012249797731441936,0.0023519653552029566,7.270945754237905e-05,8.135213542741147e-06,0.0001245645377048096,airplanes
28,132.55855667225015,136.30525893355667,106.68708123953098,0.523033780750156,5171.823727732551,5211.923515057185,7597.284061190498,0.08161041594996327,1035537767.948981,810522666.8446399,833431690.4862856,2445312069551046.5,4229594421446779.5,4458931245965131.5,0.9282880763810263,0.7191001029425014,0.7309883137881568,16,256,59,0.08671376347409146,0.054982223534903445,15.559633735629589,0.5766506141820212,0.24412468334551896,1.4439220678422957e-05,1.184438769332066e-09,0.15073331135914855,0.12799834237810595,0.033605527638190955,0.032476196150349745,10,17,0.043999074552728515,0.007391631698459697,-0.004083715862810788,-4.377435926911024e-06,0.01225101226835998,0.006387411497142422,832,0.0005033383048183987,0.0003063808572020816,0.0005033383048183969,0.00016416434765224774,2.1348121641295428e-05,0.0003702010983323162,0.002061630440640771,0.0010736218418351936,0.002061630440640761,0.00015434683106348195,7.52265199108069e-06,9.558706336559107e-05,airplanes
